business_id,name,city,attributes.Price Range,review_count,stars,latitude,longitude,cuisine,,
Tu7-YRjQRl9xOU5IFw8rXA, Origano, Edinburgh ,2,13,4,55.9654909,-3.1758729, Italian,,
tu8XqAD9bp4_GqUmAD4E5A, Daly's Bar & Grill, Sun Prairie ,2,18,3.5,43.186541,-89.232231, American (Traditional),,
TuarWzZ4ITf3H7vkPrz-Kw, Benihana, Las Vegas ,3,325,3.5,36.1362575,-115.1512526, Japanese,,
TuCAYZ89lP_s6D7Y78xNhQ, Smashburger, Phoenix ,1,200,3.5,33.507557,-112.040116, Burgers,,
tucpCgt7MmgItc0Ka9SThw, Chuan Xiang Qing, montreal ,2,3,2.5,45.5076538,-73.5603076, Chinese,,
tUd0NX6dXrOsQEtFEw1Zsw, Cinq Mille Ans, montreal ,2,12,3.5,45.517486,-73.568156, Korean,,
tueAHjfOBOj63_0-8G9qKg, Port of Subs, Henderson ,1,30,4,36.0019645,-115.1031259, Anonymous,,
TuFvlo6E8dilLwWiojdCSQ, Lannes Et Pacifiques, montreal ,2,10,4,45.5319375,-73.6068528, French,,
TuHBLpdnc9OUP6UQvgShqA, Icy Juicy, Las Vegas ,1,208,3.5,36.127754,-115.224318, Coffee & Tea,,
TuhXRiFkxBLIGcLhJ_-Sdw, Sushi Hoshimi, montreal ,2,7,4.5,45.4670935,-73.638895, Sushi Bars,,
tujV6Az3WJr-DXC3jiYFYg, Monsieur Burger, Blainville ,1,3,2.5,45.651428,-73.846439, Burgers,,
tuR6sBN9IwyLEg6KiuEXTQ, Jersey Mike's Subs, Charlotte ,1,14,3.5,35.312144,-80.745093, Fast Food,,
tUR9-c9y5J1KA8vi-CX-nQ, McDonald's, Las Vegas ,1,5,4,36.271468,-115.270352, Burgers,,
TusXhzJIpe0xv3vm2weUhA, Barro's Pizza, Litchfield Park ,1,52,4,33.5105854,-112.3402949, Italian,,
tUtfy9po7NMobHPdAmbMow, Piccadilly Artisan Yogurt and Creamery, Mount Lebanon ,1,14,5,40.3807577,-80.0444192, Anonymous,,
TuuENwzxOFdDLY_oKCbFZw, The Deli, Queen Creek ,2,213,4.5,33.21257481,-111.6752675, American (New),,
TUxCIJ6Jj2lEOqoVIoUH4g, Grand China Fine Chinese Cuisine, Las Vegas ,1,12,3,36.2618942,-115.2476783, Chinese,,
tuyjh3Z_plyp3gG_oo4csQ, Café Carpediem, montreal ,1,8,4.5,45.5332715,-73.5963303, Cafes,,
tU-YtoW339PXJmUGSix_AQ, TGI Fridays, Homestead ,2,23,2.5,40.41087432,-79.91554514, American (Traditional),,
tv3qQk43GgNRxhu5LK2HXw, The Cracked Egg, Las Vegas ,2,136,4,36.15788227,-115.3134784, Breakfast & Brunch,,
TvBRQe-ebNl7jCcOBjSXmw, Il Chianti Italian, Henderson ,2,51,5,36.01319257,-114.9927113, Italian,,
TvcEDOBqkQM1kiTLrk0l-g, Meiwei China Bistro, Surprise ,1,57,3,33.6392553,-112.3904521, Chinese,,
TVcPzNcF7M_HNBQhjVfv_w, Pisa Pizzeria, Kitchener , ,4,4,43.42192445,-80.4598546, Pizza,,
TVdSOwbZ-pcRbhOYCiH9-Q, Sizzling Wok Restaurant, Mint Hill ,2,28,3,35.171421,-80.65679, Chinese,,
TVJT7Xknd-ikf4vskcjKQw, Cyprus Grill, Chandler ,2,134,4,33.2617999,-111.8602743, Greek,,
tvl7g3vGfhg2LWPx6LtvBw, Wendy's, Chandler ,1,9,3,33.335625,-111.855949, Burgers,,
TvLh1fGA_eN7z3-UIPFDXw, Fuel Pizza Cafe, Charlotte ,1,69,3,35.2206126,-80.813347, Pizza,,
tVmIorXTCU7vzt7wsFWWfg, KFC, Casa Grande ,2,7,2.5,32.8797,-111.746, Fast Food,,
TVQAJGl5_xo2hsaWI7Ak5A, Subway, Charlotte ,1,10,2,35.1637739,-80.884646, Fast Food,,
TvSu6b90fzvLxe9r7GQlWA, Burger King, San Tan Valley , ,12,2,33.21796658,-111.5653507, Burgers,,
tvx984ImqHl9MJXGV8ih2w, Big Al's Pub & Grubberia, Charlotte ,2,15,3,35.210659,-80.6861459, American (Traditional),,
tw3wtf5ou5TcuIvidn3cOQ, Carolina Family Restaurant, Charlotte ,1,24,4,35.228524,-80.914573, Anonymous,,
TW44bipmQ5fCYbA2D2sajw, Panda Express, Las Vegas ,1,28,2,36.0540226,-115.1716422, Fast Food,,
TW4rBIWv-oG32A4yCeJM8g, Harris' Smokehouse BBQ, Buckeye ,2,7,5,33.3072204,-112.5721881, Barbeque,,
tW9vsMdUeinLEqqUHgmeMQ, Tandoor et Grille, Dollard-des-Ormeaux ,2,6,4,45.50161767,-73.81555029, Indian,,
TWbAoLEzU63VIrV1SLgseA, Greens Deli, Edinburgh ,3,4,4,55.9428819,-3.1845207, Anonymous,,
tWCXFJYoj9eixMEVTJd50g, Hong Kong Garden Seafood & Dim Sum Cafe, Las Vegas ,2,74,3.5,36.12682843,-115.213149, Seafood,,
TWeA9VoP4hBSJtk3uHTEzg, Paradise Bakery, Scottsdale ,1,43,3.5,33.5028371,-111.9294198, Anonymous,,
twEwIwgnttepFpLp1BQc0w, Keung Kee, montreal ,2,35,3.5,45.507239,-73.560352, Chinese,,
TwH3GJIsN-JQiBR8HGDpWQ, Boteco Do Brasil Edinburgh, Edinburgh ,2,4,3.5,55.9462716,-3.1892251, Anonymous,,
TwJEZMrMowHwPczlq5YoOA, Croissant Monkland, montreal ,1,3,3.5,45.4765019,-73.6222431, Cafes,,
twK1APCsy1hBBkGuGrrh2Q, Buffalo Bill Wings, Laval , ,3,2.5,45.5625458,-73.6831512, Chicken Wings,,
twkCJJvXKBwPoRitFhnNzQ, Honeycutt Coffee, Maricopa ,1,30,4.5,33.0583408,-112.0443107, Cafes,,
TwLwfoq4zYGNKSiDHflh7w, Viva El Taco, Las Vegas ,1,19,3.5,36.15997428,-115.0799313, Mexican,,
TWtdZw-QCgG71af01hAU4w, Paul's Club, Madison ,1,83,3.5,43.07487946,-89.38833833, American (New),,
tWVuAPWXvW2g8ce0WWepXA, George's Famous Gyros & Pasta, Phoenix ,1,107,4.5,33.670243,-112.1180811, Greek,,
TwwD5FQSe0vk1Ecp89HjEw, Carpe Diem, Charlotte ,3,135,4.5,35.2140739,-80.826589, American (New),,
TwxHMCcRdF_CQb_EZ6kPQQ, Canaletto, Las Vegas ,2,466,3.5,36.121176,-115.169651, Italian,,
Tx0rMHLcKI7IgWrLUaGPxg, Chimichanga, Edinburgh ,1,5,3.5,55.950708,-3.2088666, Tex-Mex,,
Tx2Hy9Zp6H1_gLOhdg8_QA, Le Bistro Balmoral, montreal ,2,7,3,45.50677221,-73.56672497, French,,
TX44pKdAmynE8E3TaH0q3A, McDonald's, Scottsdale ,1,14,2.5,33.5391797,-111.8853922, Burgers,,
txCJurIIrE9ZoHu3gZUvnQ, Red Lobster, Chandler ,2,73,3,33.3205554,-111.9678009, Seafood,,
TxDKDFQ3ovgzTaNcqKf2Uw, Li's Bowl, Phoenix ,1,94,4,33.389415,-112.1342525, Chinese,,
TXePwn52cUezrgY95AtJPw, Taqueria Castillo, Phoenix ,3,5,5,33.50908679,-112.1494178, Mexican,,
tXeXtTOvVLm_xGgaMEuoTA, Euro Grill & Cafe, Charlotte ,1,40,4.5,35.2189966,-80.797147, American (New),,
Txf_K5gcn3tfiwUWG6-PJg, Marco's Pizza, Mount Holly ,2,21,4,35.28991913,-81.01740953, Pizza,,
tXH47Xgm_TT_rzzaHgdCog, Little Caesars Pizza, Las Vegas ,1,4,2.5,36.1209019,-115.138783, Pizza,,
TxKmAsKQjND5vbhBdUSyIA, P&G's Pamela's Diner, Pittsburgh ,1,222,4,40.45158284,-79.93286984, Breakfast & Brunch,,
TXlFbBxNJx5oEjQt0L5mCQ, Fast Eddie's Diner, Phoenix ,1,37,3.5,33.6400309,-112.1296997, Breakfast & Brunch,,
txnCvfN26q_k4ICowNpigg, Augie's Sports Grill, Goodyear ,2,83,3.5,33.456465,-112.394891, American (Traditional),,
txOMZiCpQwI4qydicluM3g, Denny's, Peoria ,2,11,3,33.58849823,-112.2465833, Breakfast & Brunch,,
TXpblNI207D-ddLzTGnU_w, Cora's, Waterloo ,2,16,3.5,43.4638688,-80.522773, Breakfast & Brunch,,
tXRqWps8d9LlnCCYIEOsXQ, Casa Grecque, Laval , ,3,2.5,45.5774269,-73.7102447, Greek,,
TXtyrJ-1PBLfAhTp8AhhHQ, Elixor, Laval ,2,38,3.5,45.561838,-73.742402, American (Traditional),,
txXbU0J-H3W4tp1ISTrEIg, Burger King, Mesa ,1,3,1,33.4157585,-111.6332546, Burgers,,
TxxhWPMILH40JlZbX7KNHA, Cousins Subs, Scottsdale ,1,30,3.5,33.5793844,-111.8871604, Anonymous,,
TxXxBOiBEyHZfVfRnduECA, Ay Sel, Karlsruhe ,2,4,4.5,49.0103,8.40166, Anonymous,,
tXydHtnQ2sU37kXy30CBLw, Double Helix Wine & Whiskey Lounge, Las Vegas ,2,252,4,36.0678425,-115.1746193, Anonymous,,
tY_GK6bi7iyKF2RjpV5cFw, Die Fritte, Karlsruhe ,3,10,3,49.0004,8.38557, Fast Food,,
tY0K5GOyyluUgkbeiN3UEA, Hook Fish & Chicken, Pittsburgh ,1,12,3.5,40.4566445,-80.0070379, Seafood,,
Ty8jreks3Xy9-Jt2CgAOeA, Taco Bell, Apache Junction ,1,10,2.5,33.41311,-111.54723, Fast Food,,
tYB6kYlDWWlg563sgzm-Yw, Little Caesar, Surprise ,1,8,3,33.6090115,-112.3926022, Pizza,,
tyC0LaPJo3ct_0JEkTwZxw, Filiberto's Mexican Food, Phoenix ,1,24,2.5,33.62659551,-112.0113766, Mexican,,
tygo8BbCFwGFxIitgTp_zQ, Kiku Japanese Restaurant, Pittsburgh ,2,81,4,40.434127,-80.00605, Sushi Bars,,
tyH0l9SPwV2N8ExwILQ2NQ, Manhattan Pizza, Tolleson ,2,51,3.5,33.4242935,-112.2715371, Pizza,,
TyHi1Es0j6jwJsJBUGStoA, Pies N More, Mesa ,1,17,3.5,33.3788183,-111.6905887, Cafes,,
tYi1AaABtF3jX1mUIMuYcQ, Subway, Pittsburgh , ,3,2.5,40.438207,-79.992264, Fast Food,,
TyIsuojeKcTb4Acfg7xqew, China Taste, Pittsburgh ,1,11,4,40.4541341,-79.9981189, Chinese,,
tyL1Sj9BgtzH7YPkA6v5ZA, The Mission @ Minder Binder, Tempe ,2,170,4,33.42268124,-111.9087279, Burgers,,
tY-l8kvP4HH2zKYvz0vIMQ, Pita Pit, Mesa ,1,10,3.5,33.3828807,-111.7391571, Greek,,
tYlwIZWPEQFvU9avTaIv3w, Potbelly Sandwich Shop, Tempe ,1,59,4,33.409798,-111.925934, Anonymous,,
tYMgumFtdo5IFdPtWlyS8Q, Les 3 Maria, Dollard-des-Ormeaux ,1,9,4,45.50456567,-73.81806201, Barbeque,,
TypkaxMUTthOfl_Btj5X1A, Glass Nickel Pizza, Madison ,2,157,4,43.0940334,-89.3413172, Pizza,,
TYqtq5p9HiQ92qyZGyhCqg, Valtellina, Karlsbad , ,3,3.5,48.9065,8.49784, Italian,,
TyRDBKJB7v0TTc34XbKsZA, NY Seafood Buffet, Glendale , ,7,2.5,33.6377979,-112.168226, Seafood,,
TYwBNaf9XLq5x5ZY6QIyKA, Domino's Pizza, Glendale ,1,15,2.5,33.6098762,-112.1690392, Pizza,,
TyweDBRrO_bI_dZ9c7_5Aw, Juliano's Restaurant, Laval ,2,9,4.5,45.5415212,-73.7885987, Anonymous,,
TyWhulwEZaHZUAXYDI4IRg, Golden Turtle Restaurant, Kitchener ,2,16,3.5,43.4519271,-80.4952468, Vietnamese,,
TYxwexE7GDYDpIcdltwj6w, Panda Express, Phoenix ,1,13,2.5,33.4234603,-112.2249866, Fast Food,,
TYyW_pl7hgfUEMwxVwc4OQ, Food Shoppe, Pittsburgh ,1,10,4.5,40.4415262,-79.9205515, Anonymous,,
tyZMENMVq9GNmU0urcCQsA, China Cafe, Matthews ,1,18,4,35.1254834,-80.6548497, Chinese,,
tZ1FVdbAna3lUL5LGcAa_Q, Amalfi's Pasta 'n' Pizza, Charlotte ,2,49,4,35.2957226,-80.7392485, Pizza,,
tz1OiXy_smAtZx80oRQttQ, Cafe Belle Madeleine, Las Vegas ,2,148,3.5,36.12070094,-115.1714051, Cafes,,
T-Z3MX4YJz-iyctqLjx-Cw, Chez Bong, montreal ,2,5,4.5,45.4953612,-73.5760925, Korean,,
TZ5AAHJ4JCCBje5pEE6rLA, Port of Subs, Las Vegas , ,6,4.5,36.19418,-115.025472, Anonymous,,
tzBFDCEAMRxooKcQnVk39A, Chuck E. Cheese, Las Vegas ,2,3,2.5,36.1665863,-115.0600645, Pizza,,
tZBLpE-qZejHRO9LmlCnHQ, Villa Pizza, Las Vegas ,1,6,2.5,36.2496745,-115.2459836, Pizza,,
tZCIC-GWGYS7yh3KVbRnlw, Bratalian Neapolitan Cantina, Henderson ,2,151,4,35.9972557,-115.1012172, Breakfast & Brunch,,
tzGbgFCEwpC1fz9ZJrLdiA, Pinoy Market, Las Vegas ,2,3,4.5,36.14519272,-115.2414473, Anonymous,,
TZgbUbApLjWWES9Y7ONtNQ, Bad Daddy's Burger Bar, Charlotte ,2,222,3,35.21935925,-80.94256639, Burgers,,
TZI0KlF9whWU1JgUjIRP_Q, EigenArt, Karlsruhe ,4,26,4.5,49.0081303,8.40286, Mediterranean,,
TzImzfIWkZTnetKl2a4-SQ, Gordon Biersch, Tempe ,2,272,3,33.4256595,-111.940382, American (New),,
Tz-p-B9zI8SYiK2Nw7X-3w, Touch of Aloha Local Kine Grindz, North Las Vegas ,1,37,4,36.2011263,-115.138981, Hawaiian,,
tzpQZDplONH7kMdR0HuWcQ, Jimmy John's, Henderson ,1,49,3.5,36.0373703,-114.9924004, Anonymous,,
tzseDjOwXNelkc0NhOBE0A, Rilibertos Fresh Mexican Food, Las Vegas ,1,12,3.5,36.1732944,-115.0618236, Mexican,,
tZTN8FmdO5sW8XFTKUZu4g, KFC, Las Vegas ,1,12,1.5,36.1956,-115.227, Fast Food,,
TZTxmxh4cyEdUPvL6edvqg, McDonald's, Charlotte ,1,5,2,35.22022966,-80.70287018, Burgers,,
TzwJql0302vfcFNrYJOpgw, Pancho's Mexican Food, Las Vegas ,2,6,2,36.24669649,-115.2091723, Mexican,,
tzWWisYpYzFMnrPY17lS2g, La Citronnelle, montreal ,2,4,4.5,45.5609016,-73.6574069, Vietnamese,,
tZYDgckrbIcz-Sf_-1OgOg, Bacon Bar, Las Vegas ,2,217,3.5,36.2234643,-115.2173158, Pizza,,
tzyM1V2CJlOAYQ8HL8_Oeg, Goodcents Deli Fresh Subs, Phoenix ,1,16,3,33.6256484,-112.0137655, Anonymous,,
U_CvxSM9epIi8u5A0jOUVw, Barro's Pizza, Phoenix ,1,57,3.5,33.62668753,-111.9947789, Italian,,
U_DPHToKXWQd-C7bsxLEvA, Cafe St Paul, montreal , ,6,3.5,45.5036174,-73.5548826, Cafes,,
U_EOMkAZp3-dqz2CdfB2AQ, McDonald's, Chandler ,1,14,3,33.3057698,-111.945089, Burgers,,
u_QcgQDztf0juiqHooRqxQ, Hellas Salute, Karlsruhe ,2,7,4.5,49.0318,8.38735, Anonymous,,
u_TSuSMrshWnLEbrl7Haag, Noodles & Company, Charlotte ,1,11,2.5,35.14426745,-80.93322569, Anonymous,,
U_tUbjB7a6HSou9GJhFHYA, Dairy Queen, Westmount ,1,3,3,45.4783292,-73.6039418, Fast Food,,
u_w4pMQ306HUjAOD_n4GWQ, Ike's Love & Sandwiches, Tempe ,2,158,4.5,33.4237298,-111.9396558, Anonymous,,
u_xD7-AhxnhDz3lpTYCMhA, Sushi Bar China City, Karlsruhe ,2,20,3.5,49.0002,8.3854, Chinese,,
U_zxW-c_2NZajkUrQMcBkQ, Ficelle Vin, Bulle & Foie Gras, montreal ,3,4,3,45.5241847,-73.5833842, French,
U02Ds6t6XBh5G345Hc6tUA, Thai Place, Las Vegas ,2,48,3.5,36.1161392,-115.1378446, Thai,,
u05PftndDkJhZA5PF_tF0A, Sea Harbour Seafood Restaurant, Las Vegas , ,3,3,36.159845,-115.240982, Chinese,,
u06aj0p-kG0FP9Vj-hxYug, Freshbox Grayhawk, Scottsdale ,2,65,4.5,33.6762908,-111.9253129, Anonymous,,
u06X5C_pIAVuOXOznIcPYw, Home of Gourmet Chinese & Thai Restaurant, Champaign ,1,36,3.5,40.108116,-88.230005, Chinese,,
u-07ewA9QDWiO_EvD0BAfw, Dairy Queen, Gilbert ,1,19,2.5,33.26267788,-111.718901, American (Traditional),,
u0bzTAqFNpoM8Bs5_PVmyg, Sushi Yu Mi, montreal ,2,23,4.5,45.4759871,-73.6066572, Sushi Bars,,
U0JlscSlQmOCfJ-Fdn5L4A, Peanut Butter Jelly Time, Pittsburgh ,1,33,4,40.462119,-79.949462, Anonymous,,
u0LSFMdOLUCKC9WIO8bM1w, La Familigia, Kirkland ,2,10,3.5,45.4471867,-73.8533419, Italian,,
u-0MhE9XQkPq0L167gF-Xg, Taqueria El Tizon Grill 2, Las Vegas ,1,47,3.5,36.0993008,-115.1179154, Mexican,,
U0Up9AYSClGwmuqo-ZJVzw, Ramiros Mexican Restaurant, Peoria ,1,49,4,33.6731379,-112.2388427, Mexican,,
u0wY6ffKnBs5JNJgGmIG7Q, Koh I-Noor Restaurant, Waterloo ,2,11,3.5,43.484638,-80.5406843, Indian,,
u0Z0OwRYbwknE5Pr_CJhnw, China One, Las Vegas ,1,165,3.5,36.28967613,-115.285824, Chinese,,
U0ZAoQx7ABrj9BGjbf5WmA, Roberto's Taco Shop, Las Vegas ,1,33,3.5,36.1886106,-115.2403282, Fast Food,,
u0zjW7rluJgUeQTnaZnkJQ, Church's Chicken, Phoenix ,1,9,1.5,33.480769,-112.0133391, Fast Food,,
U17JEMjqibw0Z0TUTBJ0nw, Chicken Box, Charlotte ,1,3,4,35.2544169,-80.80088, Anonymous,,
u1GnWNU4lCHSjwCwFlmzwQ, Subway, Homestead ,1,3,4.5,40.405715,-79.9130629, Fast Food,,
u1H-LJOZCbS4e9_U_guvFA, Thai Express, montreal ,1,6,2,45.4957024,-73.5793286, Thai,,
U1oOuZI2Hyo7bnLBvCcQ3Q, Ethel's Lounge, Waterloo ,2,26,3.5,43.4692451,-80.5232652, Tex-Mex,,
U1OrMffyVeE2qbpNTrSSuA, Antalya, Karlsruhe ,2,10,4,49.0021803,8.4045914, Anonymous,,
U1vsVIrIuSBZAGNahBNFVQ, Ruby Tuesday, Las Vegas ,2,115,3.5,36.23883409,-115.1540065, Burgers,,
u22QDAON1kk0wjoTliyftw, Latina Pizza, West Mifflin ,1,6,4.5,40.389192,-79.868305, Pizza,,
U2dZYCgkuS9SGgyKaCUlbQ, Jun's Korean Restaurant, Las Vegas ,1,217,3.5,36.02929536,-115.1158845, Korean,,
u2JMTEY5H0NRk8ZTMkxPGg, Restaurant Muramoto, Madison ,2,161,3.5,43.07451129,-89.37927922, Asian Fusion,,
U2JW2qOGnjqPhREgUR__XA, Nona's Sweets Bakery & Cafe, Charlotte ,1,28,3,35.317641,-80.771745, Cafes,,
u2OC1xmpAyF9R5RiKdbV-g, Romeo's Euro Cafe, Gilbert ,2,204,3.5,33.35372517,-111.7894526, Greek,,
u2oP5eyHFrlBIb7AnTC6bA, McDonalds, Scottsdale ,1,7,3.5,33.5849204,-111.9255981, Burgers,,
U2VUcIbuxGT6rK1EETf8aA, Spoon House Korean Kitchen, Champaign ,2,63,3,40.1106295,-88.2296312, Korean,,
U35V81BeSi8NUHA2zxp71w, Sushi Boat, Pittsburgh ,1,46,3.5,40.4415702,-79.9573067, Japanese,,
u36r5QRRwvFQGBblrMxDlA, Lighthouse Sports Bar, Avondale ,2,16,2,33.4927984,-112.3244631, American (New),,
U3AUN4Azkm76qsEaWqOCEw, The Capital Grille, Pittsburgh ,4,169,4,40.44071959,-80.00003915, Seafood,,
u3bQ3Ckde3iJIoSMn8U4Ag, L'Entiché, montreal , ,3,4,45.5162757,-73.5663305, French,,
U3bWMhuwk0-Akvt3Tl68CA, Subway, Las Vegas ,1,15,2.5,35.9975534,-115.2057088, Fast Food,,
u3bzqkrO2gu_RWuQqS2-OQ, Panda Express, Mesa ,1,4,1.5,33.3919522,-111.8619259, Fast Food,,
u3I3KAnBGk4kBoSna5XmYQ, 99 Pub and Grill, Avondale ,2,11,4.5,33.44948313,-112.3384187, American (Traditional),,
u3ONfQYP4CBStM4ZbBz8AA, Thai Express, montreal , ,3,3,45.5008359,-73.5642962, Thai,,
U3rptYcWg3QyiXJ4wjcDHw, Eggcetera, montreal ,2,5,3.5,45.60734398,-73.61316552, Breakfast & Brunch,,
U3YvuujTwrZVK-XowrbB5Q, Melk, montreal ,1,18,4,45.4985226,-73.5720824, Cafes,,
u40XZVt7tCya8sN8V-m_gA, McDonald's, Las Vegas ,1,14,1.5,36.166808,-115.2055022, Burgers,,
U45yIcB67VA6XGJR6oMQlg, Tang's Japanese Restaurant, Edinburgh ,2,52,3.5,55.9470729,-3.1917579, Sushi Bars,,
U-4-a40VyNyX-L-60dtziw, Me Gusta Tacos, Henderson ,1,71,4.5,36.0211746,-115.0860689, Breakfast & Brunch,,
U4DLbBnhm_T-rnQvXdvYQw, Filiberto's Mexican Food, Mesa ,1,13,2.5,33.393095,-111.819625, Mexican,,
u4gdajxI7wPh2hykcYHfUw, Restaurant Cuisine Cantonaise, montreal ,1,20,3.5,45.5070857,-73.5606673, Chinese,,
U4hBrm6TcjKo5rFgYi8WLg, Jack in the Box, Buckeye ,1,5,2,33.4332428,-112.5568466, American (New),,
U4Oa4wAnw4gLjj8lWq-H3g, Lezvos West, montreal ,3,7,2.5,45.4790952,-73.619109, Greek,,
U4sjlIG1Ds_4p1OP1Yp9EQ, Port of Subs, Mesa ,1,14,3.5,33.453007,-111.6882393, Breakfast & Brunch,,
u4uJjR7DM4pd7Zp5gLXlMQ, Baguette Express, Edinburgh , ,4,4,55.9367059,-3.2074392, Anonymous,,
u4-WTQ20yLInpCWHIA4fag, Les Deux Singes de Montarvie, montreal ,3,47,4.5,45.5236114,-73.6007712, French,,
u515oUECKztTe3Og_ApZwA, Earth Inspired Salads, Pittsburgh ,2,19,3.5,40.4411444,-80.0014998, Anonymous,,
U569xa6_Z6GlQaET_Z2rXQ, The Khukuri, Edinburgh ,3,10,4.5,55.9465581,-3.2157661, Indian,,
u5bGaiZGosBf-L9lYLCg5g, Le Pho Vietnamese Kitchen, Las Vegas ,2,77,4,36.1634424,-115.1465035, Vietnamese,,
u5cRdcNN-9V8SlsfO_Kl7w, Diego Pops, Scottsdale ,2,423,4,33.4993863,-111.9265696, Mexican,,
u5ea3QjzrkoIw_LoDefQqw, China a Go Go, Las Vegas ,1,109,3.5,36.041378,-115.151932, Chinese,,
u5Ku6RMmMG_LcpfpIWkHQw, McDonald's, Laval ,1,5,3,45.56535282,-73.73314993, Burgers,,
u5o4H8h0sIVhqa8Lcusi5g, Fatso's Pizza, Phoenix ,2,113,4,33.6102008,-112.0149317, Pizza,,
U5oM7F_XUWMiTqto7tcPVw, Ginza, Pittsburgh ,2,91,4,40.4613249,-79.9488459, Sushi Bars,,
u5tS8tenUo4YzRTbkeTT-w, Federico's Mexican Food, Surprise ,1,83,2.5,33.62365341,-112.4243317, Mexican,,
U605aUo9MJn5vgLfP3yYKg, Culver's, Phoenix ,1,82,3.5,33.5799631,-112.1214539, Burgers,,
u61Pw9H0f64KBA8mCSU02w, Grillades Torino, montreal ,2,10,4,45.5158145,-73.5595766, Mediterranean,,
u6EUXOSFnjxvzLll4D21bA, Harumi Sushi, Phoenix ,2,612,4.5,33.449597,-112.075508, Sushi Bars,,
U6imYsdxFHspz8jnD4-XnA, Kelsey's, Kitchener , ,3,2.5,43.41969414,-80.44813692, Burgers,,
U6OqdK6Zf8fhFQp7P6M5mw, Papa John's Pizza, Glendale ,2,5,4.5,33.5696191,-112.1858417, Pizza,,
u6QHP2ogsqnQHnhwa6Q03Q, Java Cat, Madison ,1,59,4,43.0830814,-89.3244312, Coffee & Tea,,
U6stLkJYMaro_4-3KI84_Q, Brand Steakhouse, Las Vegas ,3,464,4,36.10478015,-115.1749268, Steakhouses,,
U6YILIsxeF57X7IygtAzmw, Flynn's Inn Irish Pub, Karlsruhe ,2,14,4.5,49.0046994,8.391051, Anonymous,,
u72jN4ZEvwbUA35vQX8-ag, The Players Club LV, Henderson ,2,17,4.5,36.025888,-115.047865, American (Traditional),,
u74kGBKvOOhq-WPD92bXww, Tootsie's Tap, Dane ,1,6,5,43.250202,-89.499847, American (Traditional),,
u7-9OD_9qc6PDYlMk0-VcA, Raising Cane's, Las Vegas ,1,412,4,36.0524764,-115.1715066, American (Traditional),,
U7HrzU_r7OjPDJG-xHigAw, Brokers Bar & Grill, Scottsdale , ,3,3.5,33.6377527,-111.9262663, American (Traditional),,
U7jOpLoLXYphWFqS6JO8mQ, Native Grill & Wings, Tempe ,2,110,3,33.407082,-111.917213, American (New),,
U7p65Voo9Huj6Go_SK4fSg, Chez Carl, Verdun ,2,10,4,45.4668831,-73.5411881, Pizza,,
U7PiSfu-xOvNVRXKqNOgAA, Ben Thanh, Waterloo ,2,74,3.5,43.502488,-80.53118, Thai,,
U7SnKfGExBmMKTyPvdlFYg, Carl's Jr, Glendale ,1,20,2.5,33.5521072,-112.2608776, Burgers,,
U7UZzI46lSHblzcckkJCyQ, Excalibur Pool, Las Vegas ,1,39,3,36.0987307,-115.175777, Cafes,,
U87W6T9vjwWnp28Zjnn4pQ, Triple 7 Restaurant & Microbrewery, Las Vegas ,2,411,3.5,36.1743204,-115.1452597, American (Traditional),,
U88FKzAccPp6cGMfWZmbuQ, Star of India Restaurant, montreal ,2,20,3,45.4936934,-73.5793765, Anonymous,,
u8eDm6srUIpPuTS7Qt6xHw, La Mojarra Loca, Las Vegas ,2,34,4,36.1782296,-115.0797986, Mexican,,
U8fJ4fEhoFGqxYLK_VNoEQ, A-Ri-Rang, Champaign ,1,44,3.5,40.11117352,-88.22904367, Korean,,
u8Fkd_hBweLhKYyk9vmOeQ, Khoury's Mediterranean Restaurant, Las Vegas ,2,72,4,36.14738408,-115.2993303, Middle Eastern,,
u8LsKcXXnPMpQqrykr_apQ, Harry's Grille & Tavern, Charlotte ,2,160,4,35.137833,-80.933055, American (New),,
U8nE4ErYw-AC26NbGJEAZg, Arby's, Glendale ,1,5,3,33.6111902,-112.1645583, Fast Food,,
U8pLRrR-17w74U5cWLDWmA, Ruth's Chris Steak House, Las Vegas ,3,240,4,36.11957566,-115.1721972, Steakhouses,,
U8RIy3r16fmuneo2stVuOA, Hokaido Sushi, Las Vegas ,2,250,4,36.0789703,-115.298266, Sushi Bars,,
U8Uf7Fk7ukVCl9aRBvu1RA, The Great American Bagel Bakery, Charlotte ,1,98,2,35.22065426,-80.94010949, Anonymous,,
U8v3YCzXllGS2ZBrLOr_rw, Chipotle Mexican Grill, Charlotte ,1,43,3.5,35.21356981,-80.83349705, Fast Food,,
U8VA-RW6LYOhxR-Ygi6eDw, Takamatsu's, Glendale ,2,81,3.5,33.5376736,-112.3578583, Korean,,
U8W_cfVRZpvde5Hc1gThdw, Ristorante Italiano, Las Vegas , ,3,3,36.1354133,-115.1600836, Italian,,
U8zkvDThX0hhkPxe2-y0fw, Metropolitan Cafe & Catering, Charlotte ,1,29,3,35.225906,-80.846624, Anonymous,,
u9521MhFE7jiqq0B51xfrQ, Bar Cocoa, Charlotte ,2,53,3.5,35.2262411,-80.8419351, Breakfast & Brunch,,
u9D56nbjL1IwxEdlrB4XPw, Aldo's Cafe, Madison ,1,23,3.5,43.0729518,-89.4074845, Cafes,,
