Business_Id,Name,Price Range,Review Count,Stars,Cuisine,City
WTK7mgUEBNp4uzNm7jCa-Q,Number One,4,27,4.5,French,Edinburgh
WTKTH-USyKDjD1bdoOF2VA,Persis Indian Grill,2,116,3.5,Indian,Charlotte
wtL_CPTm-H0jfMOrkFoPSw,Restaurant At The Bonham,3,8,3.5,French,Edinburgh
WTSOPGECPOmq-PUxNiHptQ,Seviche,2,303,4,Anonymous,Pittsburgh
wtsZRbvnrDwQK2w_HAP0rQ,Quick Wok,1,9,2,Chinese,Charlotte
wtUaFgHGHnopdYh5m-a25Q,Burger King,1,8,2.5,Burgers,Charlotte
wtVzncCQ--_rLPWabaOaMA,Le Viet Sandwich,1,21,3.5,Vietnamese,Montreal
WtwXT3XV_GgmSoA7w554dQ,La Flor Es Michoacan,1,10,4.5,Mexican,LasVegas
WTxfdir4ZTJLA6aq6N6HzA,Streets of New York,2,55,3,Italian,Phoenix
wu_KYFtijgav1dFtlIairw,Just Breakfast,1,19,3,Breakfast & Brunch,Phoenix
wUALXOAurB8LfKZPhLfjZg,Dish Osteria and Bar,3,158,4.5,Italian,Pittsburgh
W-UBevF6tFgX4WiA8PvdPA,Shucks Tavern & Oyster Bar,2,237,3.5,Breakfast & Brunch,LasVegas
WuCcv_Dyd_1B_1-4jwK7sQ,Rí Rá Irish Pub,2,222,3.5,Anonymous,Charlotte
wUDYfHKBlvFDfwOO2NeHeA,Taco Bell,1,26,3.5,Fast Food,Phoenix
WuFqL5uURZwfootmgAMCyA,Mickies Dairy Bar,1,232,4,Breakfast & Brunch,Madison
wUH2cMD3m5g7h3KaKnz92Q,L'Assommoir,2,64,3.5,Mediterranean,Montreal
WunFu-5VGn7o5XCDuxLBTw,The Grain Store,3,41,4.5,British,Edinburgh
WupCl5odiu_3F2lBrzDpsg,Oliveo Pizza,2,80,3,Pizza,Phoenix
wUPHVWGmoBU_gykHl1Kzxg,Joyful Chinese Dining,2,45,4,Chinese,Phoenix
wUrTYqp9fHLJ8AR4lMxHGQ,Blanco Tacos And Tequila,2,281,3.5,Mexican,Phoenix
wUSWQS8TucVrzJJF9CUdGw,Crisp Greens,1,15,4,Anonymous,Phoenix
WUtPI9rJbs7ET1gPhULnDw,Price's Chicken Coop,1,288,4,Anonymous,Charlotte
wuudosx7qqxJgLr8wer8NQ,Wendy's,1,4,2.5,Burgers,Phoenix
WUV8x3y7LdX-bpLyNrWnrQ,Royal Kebab,0,3,1.5,Anonymous,Karlsruhe
WuXfCTjqkwKT6tSNonWFVQ,Drexyl Restaurant,2,65,4,American (Traditional),Phoenix
wUXgP7ovSS3p-6k2vLwAdA,Mikado - St. Denis,2,26,3.5,Sushi Bars,Montreal
WUZhhI1lRidJCnYaAYxRBA,Hungry Howie's Pizza,1,16,2.5,Pizza,Phoenix
wv2AUfRGki23WqQ5nul6Pw,Winchell's Pub & Grill,2,97,3.5,American (Traditional),LasVegas
Wv4nncFEUKgJzWZpKMQFYg,Les Incorruptibles,2,8,3.5,Anonymous,Montreal
wV4NpeliwRmOumrNgvq6bw,Mezze,2,9,4,Mediterranean,Madison
Wv7AqSOOnMR676h3bZWyJw,Espresso Royale Caffe,1,41,3.5,Coffee & Tea,Madison
Wv8s8IufkD13kUQ6uPx7RQ,8 Noodle Bar,2,146,3,Asian Fusion,LasVegas
WvcDPv5Kk2xAKhmUoFx7TA,Cypress Street Marketplace,2,83,2.5,Fast Food,LasVegas
WVEBPBymHcpYXPsXryPoNQ,Five Guys Burgers and Fries,1,35,3.5,Burgers,LasVegas
wVEIVzEEEw9wLpl7zdqa3A,Eggspectation,2,6,3,Breakfast & Brunch,Montreal
wvEupBt3yFFLIPDFw-MSNA,Katie's Diner,2,14,4,Steakhouses,Edinburgh
wVF1vFk5MjrrCwL_qg13NA,Life's A Bagel,1,19,4.5,American (Traditional),LasVegas
WvF3XVedUioBaG_xLgTgNQ,Jimmy John's,1,58,3,Anonymous,LasVegas
wvFlOhqA_oSzbY6ZIAprWQ,L'Escalier,1,33,4,Vegetarian,Montreal
wvJgwWugiiYYD8WH71Iy7A,Chipotle Mexican Grill,1,19,3,Fast Food,Charlotte
WVKn96gRdfzRhRPaLkrNpA,Papi Queso,1,94,4.5,American (New),Charlotte
WVlZvAS2TO4awTPuOqDqZA,Sushi Shop,1,4,4,Sushi Bars,Montreal
wvo7PaN8qrq8ZeiFJq4ptQ,Sid's Cafe,2,86,2,Cafes,LasVegas
wvQC4HnaIpkIDs0mDrL0Pw,Sakura Teppanyaki & Sushi,2,90,3,Sushi Bars,Pittsburgh
wVQKpI1jCKgu6o4zADvIuw,Sonic Drive-In,1,21,3,Fast Food,LasVegas
WVROoufaakh1iqd0jl3_8A,Capriotti's Sandwich Shop,1,28,3.5,Anonymous,LasVegas
wvtxH9MMblbyab_f0-c4nQ,Schatz Dining Hall,1,6,3,Anonymous,Pittsburgh
WvvHWkRSWqBiNKr1LAmJqA,Artisan Roast,1,27,4,Coffee & Tea,Edinburgh
WvZU5CF7jnBfsS5ah6sp1Q,Restaurant O Cantinho,2,13,4,Anonymous,Montreal
WW2usZ_qGahfXGA5rhKvZw,Rachel's Kitchen,2,219,3.5,Breakfast & Brunch,LasVegas
wW4vHermL19YzHugfn517w,Pure Pizza,2,56,4,Vegetarian,Charlotte
wW74GB43A-9LtBVWEByPcg,KFC,1,15,2,Fast Food,LasVegas
WWDHBppRDnU_rNGH-tI1xA,Tacos La Carreta,1,35,4.5,Mexican,LasVegas
WWEvRjU8PkoQ0b82i9GSFQ,Tacos Victor,2,20,4,Mexican,Montreal
wWIK4pP8eTVRiTQIUQ6O9Q,Domino's Pizza,1,16,3,Pizza,Phoenix
WWJxn4ijf3_V8lvpBX4rZw,Bella Italia,2,15,3.5,Italian,Edinburgh
W-Wl0bCoetWp4f98DJ7iiA,Kim Fat,1,3,4.5,Thai,Karlsruhe
wwmMJIDyq7QHBzb9YSaCkQ,Franco's Pizzeria Italiana,1,27,4.5,Pizza,Pittsburgh
WwNl_1fzeCupBysWF1rLLQ,Coo Coo's Gourmet Coffee Cafe,1,90,4,Coffee & Tea,LasVegas
wWOZWs_ccPkHo6wTr36S9Q,McChans Oriental Express,0,3,4,Chinese,Edinburgh
wwpNjF3q72-VPC2pLNve5Q,Carl's Jr.,1,14,3.5,Burgers,LasVegas
wwQxWLK7kHj6MaywBdcfFw,Yummy Yummy Chinese Restaurant,1,118,3,Chinese,Phoenix
wwTIhfgZRwYJuyygUQ3WAw,Mevlana,1,48,5,Pizza,Karlsruhe
WwTK9w1qu4h28a63gFz25A,Meritage Steakhouse,3,89,3.5,Steakhouses,Phoenix
wwv3hlrAAfUdAHiikwLKsw,Le Resto du Village,2,31,4,Canadian (New),Montreal
wWvInCI38F80lqLvnW26hg,Señor Taco,1,97,4,Mexican,Phoenix
wWZ-jarE1MLnLEroXomsvg,Peter Piper Pizza,2,22,3.5,Pizza,Phoenix
wWZRnl2yo-rJKmfnxMQQGg,Tony Macaroni,3,6,3.5,Italian,Edinburgh
wx2EJUCNOCPrMC0DtKb98A,Brooklyn Bagel Deli,1,112,3.5,Breakfast & Brunch,LasVegas
wX5HgfD1i1HYU7T6JZvh1Q,Ed's Fish & Chips,1,20,3.5,Anonymous,Phoenix
WX89Rq2O_ri18jao1Gl0yg,La Concession- Boutique + Comptoir Alimentaire,2,15,3.5,Cafes,Montreal
wxd-aYUwswZKjoIr8t-53w,Pita Kitchen,1,409,4.5,Greek,Phoenix
wXI2fbZHBMJoaP2bukuDjA,Piz Pistol,2,5,3.5,Pizza,Montreal
wXKNBXkSlJsRz5ONFnEp6Q,Rosati's Pizza,2,70,3,Pizza,LasVegas
WxLMUX59m6sSszVNLnHDEw,China Buffet,2,11,2.5,Chinese,Phoenix
Wxm9S9k2BC6ILZ9o6tJO_A,Cheuvront Restaurant,2,10,3,Cafes,Phoenix
wXP_zTXRRvhHENKmiz6ziQ,Rice King Restaurant,1,12,2,Chinese,Phoenix
WXpi9z1bqF9raZSW8z70Ow,Salonika Gyros,1,44,3.5,Greek,Pittsburgh
wxQamxLLHo_2d5Kgs70kOw,3 Chiles Mexican Food,1,3,2.5,Mexican,Phoenix
wxqI0LWuHh0z-qg6jIaKvQ,Taquito,1,14,4,Mexican,Edinburgh
wXRD9u4j_UCg_Xm4fSR78A,Culinary Dropout,2,548,4,American (New),Phoenix
wXri8QF92KOYe2INyca0yQ,Red Shed Tavern,1,30,3,American (Traditional),Madison
wxRUJXCIM19yivp0tWDznA,Hot Dog Heaven,1,107,3.5,Italian,LasVegas
wx-tjDTh8csZVilmXROlQw,Prohibition Gaming Bar & Grill,1,10,4,American (Traditional),LasVegas
wxtqWVGlDW4JFDOAKofIog,Allegro,3,266,3.5,Italian,LasVegas
wxvOv5ERgY2SPp1OyIdLEQ,McDonald's,1,12,2,Burgers,Phoenix
wxVPOEVd8wCZ7Tp16izkhg,Bojangles' Famous Chicken 'n Biscuits,1,11,3.5,Fast Food,Charlotte
wXY_JLMjn9KFkxoEC4r0Xg,The String Bean,2,141,4,Anonymous,Charlotte
WY6YDghPW55gIyp2hTCv_A,Gus's SIR Beef Restaurant,1,20,3,Anonymous,Charlotte
WY9wOZ6-OXJ6-_0KNupjUg,Vocelli Pizza,1,11,3,Pizza,Pittsburgh
WycvNm-PqhdO8dv2QdBKFw,Subway,1,4,3,Fast Food,Charlotte
WYd1nHMfXkuSUOXXiXFvpQ,Ming-Gee Chinese Food Restaurant,1,40,4,Chinese,Phoenix
WYf4exS-QvyaqUyn9_-5Bg,U S Pizza,1,13,4,Pizza,Phoenix
wyfJuEY5Mh2-xlUlZh5iMA,Grill'n Go,2,14,4,Steakhouses,Montreal
WYg3T9O4dX7FGaiQC4ooxQ,Denny's,1,32,2.5,Breakfast & Brunch,Phoenix
WYj43z0qmlKklhcvV75mwQ,The Greek Pita,1,116,4,Greek,Phoenix
WyJuGTwFwoN0k8iX8FsqYw,Jack-In-the Box Drive Thru,1,4,3,Fast Food,Phoenix
WYnveDiSEXLCeNkLZrXibQ,Phil's Deli New York Deli & Tavern,1,12,3,Anonymous,Charlotte
wyOMi6P9E3C8Fk1IxlcLJA,Ray's Pizza,1,25,3.5,Pizza,Phoenix
wyqouyZTP2qtLs0sdQJSOg,Loudons Cafe & Bakery,2,63,3.5,Breakfast & Brunch,Edinburgh
wYT34MQMvjXU_j62UiyFtQ,Hot Pot Lab,2,35,3.5,Asian Fusion,Urbana-Champaign
wYTC8ekzH1L0pLwOcM7j0w,Asian Star Buffet,2,35,3,Asian Fusion,Phoenix
wYuPafwLYItJAHFVba9mVg,Metro Pizza,2,192,3.5,Pizza,LasVegas
WYvb0DRDhVR8kj7lYwtkVQ,El Amigo Mexican Food,1,5,4,Mexican,Phoenix
WyVFPA-vsuQ6LlElB2LwqA,Pizza Hut,2,7,2,Chicken Wings,Charlotte
WyWjm1KysDRzpA9-pHGnaQ,Herbie Of Edinburgh,1,6,4,Anonymous,Edinburgh
wyxsEFTGC1MuadT2SpTE3g,Tasty Thai Restaurant,2,133,4,Thai,Phoenix
Wz8BptrG8qgwl3xxgYqBrw,My Big Fat Greek Kitchen,2,18,3.5,Greek,Edinburgh
Wz9mfgk1XWS2aszNiTvO1w,Los Favoritos,1,32,4,Burgers,Phoenix
WzbFGc_YmDeCuRWDrGCNKQ,Great Steak and Potato Co.,1,9,2,Fast Food,Phoenix
wZC3Gv4yooBHSKS58dN5dg,Teru Sushi,3,19,3,Sushi Bars,LasVegas
wzdDv1Hb-MpY7nl9N30y7Q,Spring Rolls,2,33,3,Thai,Waterloo
WzDvQdS7MQrWK7vyDjdR4Q,Umami Burger -  SLS Las Vegas,2,653,3.5,Burgers,LasVegas
WzEceFzuqAbhxhC6G0HXiQ,El Chamizal Restaurant & Mexican Grill,2,6,2.5,Mexican,LasVegas
wzEXA_LIK84g2K7wWShVRw,Frite Alors!,2,10,4,Canadian (New),Montreal
WzhHlaEyaHE4KIFfcqC_9g,Filiberto's Mexican Food Restaurant,1,35,3,Mexican,Phoenix
WZHIYPqGPaPQW97GNrkqjQ,Jason's Deli,1,113,3.5,Anonymous,LasVegas
wzIPW_XyKc2DBWdOUM5hlQ,Macayo's Mexican Restaurants,2,151,3,Mexican,Phoenix
wZIryTDCEYtUvUqIGY9hPA,Ohana Hawaiian Bbq,1,79,4,Barbeque,LasVegas
WziVfBzE--NxBmpXUnjwbA,Ignite Restaurant,2,6,4,Indian,Edinburgh
WzJKs158Z4Lc_XpaRncKdw,Que Sabor,1,5,3,Mexican,Phoenix
wzK3QuhmrRrx6D0fRGjRZw,China One - South Durango,1,45,3,Chinese,LasVegas
wzM1SHE8urf8otgGY-fsiQ,Hostaria,4,10,4,Italian,Montreal
Wzm33GwGm_xosXZF6Jx1-w,KFC,1,42,2,Fast Food,Phoenix
WzmcJ-VYAV7fHS_fyPAOqw,19th Donut Hole,1,52,4,Breakfast & Brunch,Phoenix
WZNU4bQJJHr3p4SjnjVrkg,Topgolf,2,500,4,American (New),Phoenix
wzQAmzQopWcfoCG8lfiE_w,Port of Subs,1,36,3.5,Anonymous,Phoenix
wztXvk_Wb0pW6nqNW_dhgA,Robin des Bois,2,38,4.5,Canadian (New),Montreal
wzuIHNOJrxSwfhKt-wV1TA,Thai Patio,1,107,4,Thai,Phoenix
WZvPOQsXU8YRCWCXQs4NTg,Code Ambiance,3,10,3,Canadian (New),Montreal
WzWTE_TNv4XDkN7m_KDWxA,Viva Chicken,1,571,4.5,Anonymous,Charlotte
wZwZcte4lcbu51NOzCjWbQ,Rustler's Rooste,2,583,3,Steakhouses,Phoenix
wZxrcIHmkhT4OHvIxPwd_A,D.O.C.G. Enoteca,3,327,3.5,Italian,LasVegas
WZza4L8YDhDgVMx7DEBfeA,Jersey Mike's Subs,1,23,3.5,Fast Food,Charlotte
x_4IHfiy9S7bi_M7-80xYQ,Jack Astor's Bar & Grill,2,19,2.5,Burgers,Montreal
x_-Ce-SCC4FcGrDPa59ATQ,Morcilla,2,91,4.5,Anonymous,Pittsburgh
X_F-3w3Z1omxWpItnWDH9g,Let's DO Lunch,1,7,3,American (New),Phoenix
X_J65cnN3jJWGYacyNwKGg,The Barbecue Company Grill and Catering,2,130,3.5,Barbeque,Phoenix
x_MCZPQ9G-IsDnwkJBceIQ,Italian Grotto,2,375,3,Seafood,Phoenix
x_SvJmKpZMYXFebhQIZlgQ,Mee-Ho,2,7,3.5,Mexican,Montreal
X_unrEd0DOcR-FfzHT-Tcg,Marché de la Villette,2,141,3.5,French,Montreal
x_wGI7BzF88vCm791evO6w,Restaurant El Amigo,2,11,4.5,Mexican,Montreal
x_YGS3-1mwEPOgFFFfo4RA,Bonnys,2,26,3.5,Vegetarian,Montreal
X_zc0F4SNzueiwcrmcFK5A,Restaurant Fou D'asie,2,5,4,Asian Fusion,Montreal
x0bR4RBbPQ_IvwU-T_XvDA,Thaisanuk Restaurant,3,7,2,Thai,Edinburgh
X0BsBdPGAyo9gLPIRJ9PFw,La Salsita's Mexican Food,1,29,3.5,Mexican,Phoenix
X0cEpOYi0Gf-S_-xb8OZVQ,Pin Kaow Thai Restaurant,2,435,4,Thai,LasVegas
X0FicGU6XbPmCXzE7Wq5QQ,Tim Hortons,1,8,2.5,Breakfast & Brunch,Montreal
x0NOgX6P4x-82cC0kcO1hg,Akai Hana Sushi & Grill,2,130,3.5,Sushi Bars,Phoenix
x0pnQA8l02BHUC49lkV1cA,Burger,1,52,4,Burgers,Edinburgh
x0pvcx4C4n5sbFzs-My8uw,New Mexican Grill,1,293,4,New Mexican Cuisine,Phoenix
X0QrdeEDhkuh-bfrp6JHqg,The Clock,1,12,3.5,Cafes,Edinburgh
x0qwRQmOpfZc_urciJFFgg,KFC,1,7,1.5,Chicken Wings,LasVegas
x0R-8quCwPqzXeeR2IdoMg,Phipps Bistro,0,3,3.5,American (Traditional),Charlotte
x1EtuyQAd1NcJ-Esvtop3w,SLICE on Broadway,1,77,4,Pizza,Pittsburgh
x1HA1fbyIHAioY9bxwjFJw,Amalfi Ristorante Italiano,2,93,3.5,Italian,Phoenix
X1iWMwX_f9FJkyd-xcHVgA,My Pie Pizza,1,26,4.5,Pizza,Phoenix
X1jTnU6c9eloN2Bxs78uTg,Chipotle Mexican Grill,1,55,3,Fast Food,Phoenix
x1KYtHYbYJul4ATVTb7-Mw,Pub St-Paul,2,23,2.5,Canadian (New),Montreal
X1M8c_U0lqzOJu-5fhNABg,Filiberto's Mexican Food,0,4,2,Mexican,Phoenix
X1oJUKkk9Dw2DJnGbSw32w,Claudio's Pizzeria & Ristorante,2,14,4,Pizza,Pittsburgh
x1sVQLwCqfDhp40LAstffA,Parisa,2,20,3.5,Middle Eastern,Montreal
x1-V3PLFEOGgvyRAWU9xvA,Papa John's Pizza,2,9,3.5,Pizza,Charlotte
X1YKyBrHXGXAZ_xZCLcpeQ,Copper Branch,1,6,4,Anonymous,Montreal
X21MFby16iSYdyf-Ywa6pg,Lure Oyster Bar,2,84,3,Burgers,Charlotte
x272eNwff-rkuL8sI4dDaQ,Subway,1,3,1.5,Fast Food,Montreal
X-2k9Be825ZSVAZ3le9x3A,Chez Ennio,2,26,4.5,Italian,Montreal
X2lg09ae5ysFtPTyE5x1AQ,Burger King,1,11,3,Fast Food,LasVegas
X2mRnQKb-EHPrtIB1WOkyg,The Pirate Cove,2,12,4,Seafood,Phoenix
x2rDXUQhxkUE0DUQ_bFFNg,Domino's Pizza,2,22,3,Pizza,Phoenix
x2ZMAyneUiBD6Sml0Fv2Xw,Pusadee's Garden,2,225,4,Thai,Pittsburgh
x34hDyn9DkP9xAopbtbmnw,Xavier Artisan,1,7,4.5,Coffee & Tea,Montreal
X3bldSWre7nBLjMXCjE9Dw,Jack in the Box,1,7,3,Fast Food,Phoenix
X3G0dgXKUuwWTGQftOV6qQ,Restaurant Sonnenbad,1,4,4.5,Greek,Karlsruhe
X3KntOlUTkVL4KUKQcPehw,Roberto's Taco Shop,1,27,2.5,Fast Food,LasVegas
x3R9cU8RCFhxQdL1SPNhZw,Chipotle Mexican Grill,1,81,3.5,Fast Food,Phoenix
X3skNsIxa8dj1xmJ4_Kclw,Restaurant Amir,0,4,4,Middle Eastern,Montreal
x3SMg756CcEgxkay3s3v3w,Mi Familia Mexican Food,0,6,2.5,Mexican,Phoenix
X3WnRljmATFjSluwVWFzdQ,Moe's Southwest Grill,1,17,3,Mexican,Urbana-Champaign
x3ws2L-TlI-JPcEQjjEC9g,Curry Corner,1,379,3.5,Indian,Phoenix
x4-_QkOY_EWMlgQSfDee-Q,Chima Brazilian Steakhouse,3,330,4,Steakhouses,Charlotte
x42C5j84k0Y4H20fcJwbRQ,Pin Up Pizza,1,302,4,Pizza,LasVegas
X453V4J1EayCam-DU9d4LQ,Blueberry Hill Family Restaurant,2,284,4,Breakfast & Brunch,LasVegas
X45hvN2Z1gh5R4dPgXbVyQ,Café Andaluz,2,74,4,Anonymous,Edinburgh
X4B9b-0zEClDIiN0AyCdcQ,Church's Chicken,1,11,3.5,Fast Food,LasVegas
x-4BOw1IIauM7GhYpTKhtw,The Good Egg - Carefree,1,42,3.5,Breakfast & Brunch,Phoenix
X4G7Zr-7fOr1bBP4iiONuw,The Lodge At Fort Apache,2,46,3,American (Traditional),LasVegas
x4L42igQPv4TFlqGR2Wthg,Grimaldi's,2,160,4,Pizza,Phoenix
X4M2eZFUlzkPwI1xr8ZdhA,Thai Noodles,2,76,3.5,Thai,Madison
x4moNQwMi_-dZRP_a4-gag,Roberto's Taco Shop,1,76,3,Fast Food,LasVegas
x4saivsNxDnlf6RuphldNw,Naty's Fast Food,1,8,4.5,Fast Food,Madison
x4uJ23SPIOPkCxJkmv7msw,Fuzzy's Taco Shop,1,237,3.5,Mexican,Phoenix
X-4vlqPeemrr_Fl3quC8Mw,Tamarind Fine Cuisine Of India,2,116,4.5,Indian,Charlotte
X52ASyDnITi6udIOmCscYg,Carniceria El Mexicano,2,4,4.5,Mexican,Phoenix
x55m0oB4eVv6pCnxR_9K4g,El Ranchero Restaurant,2,159,4.5,Mexican,Phoenix
X5EBdmgu1Xk_CDLiDtuP3w,Delibee's,1,3,2.5,Steakhouses,Montreal
X5eQgeHUCqxlhVXAw6VlGw,Bread Meats Bread,2,20,4,Burgers,Edinburgh
X5-GW22MhphI0P0wr1mBPQ,Pho Saigon VIP,2,38,3,Vietnamese,Montreal
x5Mv61CnZLohZWxfCVCPTQ,Domino's Pizza,1,20,3,Pizza,Phoenix
x61vJuUsaal-OU4Yy5jfew,Go Vegan Cafe,2,64,4,Anonymous,LasVegas
x6BemTnk7_eCuvbv5MflWQ,Hangar Cafe,1,181,4,Breakfast & Brunch,Phoenix
x6cn5D2kX5oWziFozdTt9g,Snack Nook,1,11,3.5,Fast Food,LasVegas
X6-f1v0WzsvoYZJIaYUv8Q,Bar-B Barn,2,34,3,Barbeque,Montreal
X6fm6mRM1vuWLgvEy5VoYA,Tacos Don Sammy,1,8,4.5,Mexican,Charlotte
X6iURwT-GB1WzjpUb38hWg,Sen Vang,1,26,4.5,Vietnamese,Montreal
x6koVXXoyrR54_EsqOv75w,Zipps Sports Grill,2,141,3.5,American (Traditional),Phoenix
X6LAbArQuaaxsQgakPsWSg,Beaver Hall,3,65,4,French,Montreal
X6mWr96ibKdXQSA6mpH90g,In-N-Out Burger,1,118,4,Burgers,Phoenix
x6nqtTyGA-jvUyy_5E7mug,Qdoba,1,53,3.5,Fast Food,LasVegas
X6nzCRnOWvhM1j5q0p_3Ig,Bistro Guru,2,15,4.5,Indian,Montreal
X6PFtUdbCIOrr0r5suKlRg,Big Wa Chinese,1,31,3.5,Chinese,Phoenix
x6SGXzrmGPJklnbKO_SGxg,Great Dane Pub & Brewing,2,155,3.5,American (Traditional),Madison
x6VwVUJk26JUVN9hgGDeNg,La Petite Marche,2,45,3.5,Breakfast & Brunch,Montreal
x732bmQlcmYheDhwiObVJg,Waffle House,1,6,1.5,Breakfast & Brunch,Charlotte
x737irkRUs8ABGRc2ILLAA,Red Robin Gourmet Burgers,2,64,3,Burgers,Phoenix
X7844DdJO4y2oVbcpxD-NA,Winghart's Burger & Whiskey Bar,2,371,4,Burgers,Pittsburgh
x7jWdpbHj3wmBebP_dCr0A,America's Taco Shop,1,63,2.5,Mexican,Phoenix
X7VdashktoAExx5ksEBLXQ,Bodrick's Bar-B-Q Rib Tips,1,9,3.5,Barbeque,Charlotte
X8-1XUU6K_tOktVCpMEmBA,Giorgio,3,3,4.5,Italian,Montreal
x84ho2JtSqp3ZJ624Gj7kA,Port of Subs,1,20,4,Anonymous,Phoenix
X88OpBkiVtrXsLYWj8FYWQ,Chuch,3,7,3,Vegetarian,Montreal
X8dNaEFH7LWDt1ORmkfDTg,Subway,1,9,3,Fast Food,Phoenix
x8GTTMIAtUJ5EsIMnsOacQ,Burgatory,2,405,4,Burgers,Pittsburgh
x8I3XYa6CbI9REIJpDFtQA,Dave's Dog House,1,62,4,Fast Food,Phoenix
x8lqmWgqUA2ZWMlFM4ZE8w,Auld Jocks Pie Shoppe,1,6,3.5,British,Edinburgh
X8qhNFttVpHDzWSgM5Zxng,Marcella's Italian Bakery,1,3,4.5,Coffee & Tea,Edinburgh
X8r7YNA2EzoTUUUV8Nn6jw,Casey's Bar and Grill,3,6,3,American (Traditional),Waterloo
x8tjgfWWiaOET4iB4sucCA,Cafe Bistro McCord Museum,0,3,4,Cafes,Montreal
X8XOz8GfPv6nQQxTJ4aIaw,Badger Tavern,1,12,4.5,American (New),Madison
x93cHWHk5xaepbZSMNi2lg,Hwang-Kum,2,43,4,Korean,Montreal
x98vOAFB3nBZEirsHwVY3g,Pho Real Vietnamese Restaurant and Bar,2,157,4,Vietnamese,Charlotte
x9aO1YSNQDa1_qV4hPGG5A,Subway,1,4,2,Fast Food,LasVegas
X9G6aGX2Ohfm3ad_pWhASQ,Brasseur de Montréal,2,36,3.5,Anonymous,Montreal
X9GymKHZoVoLdG9Yf50j4g,Hambar,3,45,3.5,Canadian (New),Montreal
Xa0S9CHh_2ySqNG9-vUdvg,Chili's Grill & Bar,2,21,1.5,Tex-Mex,Phoenix
Xa1kaKuPXjKIgJMTXFhJWQ,KFC,2,8,2,Fast Food,Phoenix
Xa97JemlQbfmhk_Uca_WGw,Spirit Bar,2,21,4.5,Anonymous,Phoenix
xAArbabj2BbaICPR8mz7fg,Lune Town Cantonese Restaurant,2,5,4,Chinese,Edinburgh
xaB8EHpyKKAHLLs5ZcvP7g,McDonald's,1,4,3,American (Traditional),Edinburgh
XaBiq9xcAhvb8e2dENBC5w,Auberge Bonaparte,3,23,4.5,French,Montreal
XAeP3GkdsNsHKk_QWQU2WQ,the nosh,2,24,3,American (Traditional),Phoenix
XaJ6uLgV9_siVtliFv_eDQ,Subway,0,3,4.5,Fast Food,Phoenix
xajae0ukR4_hguNobwEawA,Lombardinos Italian Restaurant and Bar,3,137,4,Italian,Madison
XaJQnEg63F-CJ9kNhcqOjw,China Joe's,1,31,2.5,Chinese,LasVegas
xAlbnLyQhRzO0ZHH0QGYlQ,La Carreta De Lily,1,8,4.5,Mexican,Phoenix
xaM-mowHi-_sFXEztXnu7g,Capriotti's Sandwich Shop,1,13,3.5,Anonymous,LasVegas
XA-mMT47rFZNEllPBCYWQQ,Chipotle Mexican Grill,1,84,3,Fast Food,Phoenix
XaMp0myaLiXWRxrzYzwQxw,Jack In The Box,0,6,3,Fast Food,Phoenix
XAOFXIH4KoI6vJldb_Uz_A,Vino's Ristorante & Deli,2,24,3,Italian,LasVegas
xARdRfoeo4VjazESKLB3iQ,The Salisbury Arms,2,19,3.5,British,Edinburgh
xArpjvz_ELVIssX2a08q_Q,Ô Zeu,2,10,4,Breakfast & Brunch,Montreal
xaUY_KAU5TDza9-waAWSrg,Joe's Hot Dog Cart,1,3,4.5,Hot Dogs,Pittsburgh
xaz-Zt9lP-Y2mzv8zEbVLg,Kafein Café-Bar,1,34,3.5,Coffee & Tea,Montreal
xb9Ql2HYlQLHIzITj_4X7g,The Brass Ring,2,41,3.5,American (Traditional),Madison
xBCfrESSbroTjhVcRfG4NA,Mi Pueblo,2,116,4,Breakfast & Brunch,Phoenix
xbCnAP4IsQrRBnHaBi-syw,OHSO Brewery - Paradise Valley,2,267,4,Burgers,Phoenix
XBDtPxOU3cf4c-sZPb6OLg,Subway,1,9,3,Fast Food,LasVegas
XbGmfGLCUK0d-6M6E4gsiQ,Delicia's Latina's,2,3,3.5,Mexican,LasVegas
xbJ9tdGbcVJIUkNgHSCwZQ,Hody Bar & Grill,1,16,2.5,American (Traditional),Madison
xBkOGBlZsZQzvDfHyki6hg,Wingstop,2,5,4,Chicken Wings,Phoenix
Xbl4TSn3pGhuXUzlJe8KWQ,The Hub,2,18,3.5,Coffee & Tea,Edinburgh
XBm9ffI2pK-A_HcoHXAbcQ,My Big Fat Greek Restaurant,2,225,3.5,Greek,Phoenix
XbnnsZKL8AohGRzo1dCFCQ,Searsucker,3,223,4,American (New),LasVegas
XBpxFy0h7KE-GtKuCX2JQw,Sonic Drive-In,1,9,2.5,Fast Food,Phoenix
XbVqzUHS3c9FhG4lI13c3Q,Maxim Restaurant,1,171,4,Vietnamese,Phoenix
xbvvyaN3YURSnGAJoM1ezw,The Berlin,3,22,4.5,Anonymous,Waterloo
xBVvzPw5VYarWUs_uRCQig,Lalo's Mexican Food,2,28,3.5,Mexican,Phoenix
XbxcQ83xmUbTUufZzcki_Q,La Piazzetta,0,3,2.5,Italian,Montreal
xbZo8aMOOobPRzHKqmA88g,Barro's Pizza,1,55,3.5,Pizza,Phoenix
XC_VNpS8AhFzBmNh18n9zg,Silk Road Asian Bistro,2,23,3.5,Chinese,LasVegas
xC3s402bu9HBJwvH0RUUZg,Jana's Bakery & Deli,2,15,3.5,Anonymous,Phoenix
